date,product,unit_type,unit_measure,consumed,restocked,stock_balance,lead_time_days
2025-04-01,Seat Foam Pad,weight,kg,17.66,0.0,146.84,10
2025-04-02,Seat Foam Pad,weight,kg,12.8,0.0,134.04,10
2025-04-03,Seat Foam Pad,weight,kg,12.99,0.0,121.05,10
2025-04-04,Seat Foam Pad,weight,kg,15.78,0.0,105.27,10
2025-04-05,Seat Foam Pad,weight,kg,7.73,291.65,389.19,10
2025-04-07,Seat Foam Pad,weight,kg,13.87,0.0,375.32,10
2025-04-08,Seat Foam Pad,weight,kg,14.94,0.0,360.38,10
2025-04-09,Seat Foam Pad,weight,kg,16.23,0.0,344.15,10
2025-04-10,Seat Foam Pad,weight,kg,14.09,0.0,330.06,10
2025-04-11,Seat Foam Pad,weight,kg,15.38,0.0,314.68,10
2025-04-12,Seat Foam Pad,weight,kg,7.71,0.0,306.97,10
2025-04-14,Seat Foam Pad,weight,kg,15.35,0.0,291.62,10
2025-04-15,Seat Foam Pad,weight,kg,14.02,0.0,277.6,10
2025-04-16,Seat Foam Pad,weight,kg,15.75,0.0,261.85,10
2025-04-17,Seat Foam Pad,weight,kg,13.28,0.0,248.57,10
2025-04-18,Seat Foam Pad,weight,kg,19.22,0.0,229.35,10
2025-04-19,Seat Foam Pad,weight,kg,5.9,0.0,223.45,10
2025-04-21,Seat Foam Pad,weight,kg,14.92,0.0,208.53,10
2025-04-22,Seat Foam Pad,weight,kg,17.01,0.0,191.52,10
2025-04-23,Seat Foam Pad,weight,kg,13.74,0.0,177.78,10
2025-04-24,Seat Foam Pad,weight,kg,12.91,0.0,164.87,10
2025-04-25,Seat Foam Pad,weight,kg,12.41,0.0,152.46,10
2025-04-26,Seat Foam Pad,weight,kg,6.66,0.0,145.8,10
2025-04-28,Seat Foam Pad,weight,kg,13.63,0.0,132.17,10
2025-04-29,Seat Foam Pad,weight,kg,14.24,0.0,117.93,10
2025-04-30,Seat Foam Pad,weight,kg,15.22,0.0,102.71,10
2025-05-02,Seat Foam Pad,weight,kg,13.06,0.0,381.3,10
2025-05-03,Seat Foam Pad,weight,kg,6.83,0.0,374.47,10
2025-05-05,Seat Foam Pad,weight,kg,10.81,0.0,363.66,10
2025-05-06,Seat Foam Pad,weight,kg,14.45,0.0,349.21,10
2025-05-07,Seat Foam Pad,weight,kg,13.94,0.0,335.27,10
2025-05-08,Seat Foam Pad,weight,kg,11.43,0.0,323.84,10
2025-05-09,Seat Foam Pad,weight,kg,13.53,0.0,310.31,10
2025-05-10,Seat Foam Pad,weight,kg,6.12,0.0,304.19,10
2025-05-12,Seat Foam Pad,weight,kg,13.17,0.0,291.02,10
2025-05-13,Seat Foam Pad,weight,kg,12.82,0.0,278.2,10
2025-05-14,Seat Foam Pad,weight,kg,14.91,0.0,263.29,10
2025-05-15,Seat Foam Pad,weight,kg,14.04,0.0,249.25,10
2025-05-16,Seat Foam Pad,weight,kg,14.04,0.0,235.21,10
2025-05-17,Seat Foam Pad,weight,kg,7.83,0.0,227.38,10
2025-05-19,Seat Foam Pad,weight,kg,12.64,0.0,214.74,10
2025-05-20,Seat Foam Pad,weight,kg,14.57,0.0,200.17,10
2025-05-21,Seat Foam Pad,weight,kg,11.63,0.0,188.54,10
2025-05-22,Seat Foam Pad,weight,kg,14.27,0.0,174.27,10
2025-05-23,Seat Foam Pad,weight,kg,14.68,0.0,159.59,10
2025-05-24,Seat Foam Pad,weight,kg,8.37,0.0,151.22,10
2025-05-26,Seat Foam Pad,weight,kg,15.94,0.0,135.28,10
2025-05-27,Seat Foam Pad,weight,kg,14.72,0.0,120.56,10
2025-05-28,Seat Foam Pad,weight,kg,12.17,0.0,108.39,10
2025-05-29,Seat Foam Pad,weight,kg,11.29,291.65,388.75,10
2025-05-30,Seat Foam Pad,weight,kg,13.09,0.0,375.66,10
2025-05-31,Seat Foam Pad,weight,kg,8.06,0.0,367.6,10
2025-06-02,Seat Foam Pad,weight,kg,13.83,0.0,353.77,10
2025-06-03,Seat Foam Pad,weight,kg,12.98,0.0,340.79,10
2025-06-04,Seat Foam Pad,weight,kg,15.06,0.0,325.73,10
2025-06-05,Seat Foam Pad,weight,kg,11.18,0.0,314.55,10
2025-06-06,Seat Foam Pad,weight,kg,10.78,0.0,303.77,10
2025-06-07,Seat Foam Pad,weight,kg,6.39,0.0,297.38,10
2025-06-09,Seat Foam Pad,weight,kg,9.54,0.0,287.84,10
2025-06-10,Seat Foam Pad,weight,kg,15.0,0.0,272.84,10
2025-06-11,Seat Foam Pad,weight,kg,14.92,0.0,257.92,10
2025-06-12,Seat Foam Pad,weight,kg,12.79,0.0,245.13,10
2025-06-13,Seat Foam Pad,weight,kg,12.88,0.0,232.25,10
2025-06-14,Seat Foam Pad,weight,kg,5.54,0.0,226.71,10
2025-06-16,Seat Foam Pad,weight,kg,14.23,0.0,212.48,10
2025-06-17,Seat Foam Pad,weight,kg,15.15,0.0,197.33,10
2025-06-18,Seat Foam Pad,weight,kg,11.53,0.0,185.8,10
2025-06-19,Seat Foam Pad,weight,kg,17.16,0.0,168.64,10
2025-06-20,Seat Foam Pad,weight,kg,11.48,0.0,157.16,10
2025-06-21,Seat Foam Pad,weight,kg,6.19,0.0,150.97,10
2025-06-23,Seat Foam Pad,weight,kg,14.87,0.0,136.1,10
2025-06-24,Seat Foam Pad,weight,kg,14.46,0.0,121.64,10
2025-06-25,Seat Foam Pad,weight,kg,14.7,0.0,106.94,10
2025-06-26,Seat Foam Pad,weight,kg,12.86,291.65,385.73,10
2025-06-27,Seat Foam Pad,weight,kg,12.3,0.0,373.43,10
2025-06-28,Seat Foam Pad,weight,kg,7.09,0.0,366.34,10
2025-06-30,Seat Foam Pad,weight,kg,14.45,0.0,351.89,10
2025-07-01,Seat Foam Pad,weight,kg,13.01,0.0,338.88,10
2025-07-02,Seat Foam Pad,weight,kg,13.83,0.0,325.05,10
2025-07-03,Seat Foam Pad,weight,kg,10.75,0.0,314.3,10
2025-07-04,Seat Foam Pad,weight,kg,14.1,0.0,300.2,10
2025-07-05,Seat Foam Pad,weight,kg,6.39,0.0,293.81,10
2025-07-07,Seat Foam Pad,weight,kg,12.61,0.0,281.2,10
2025-07-08,Seat Foam Pad,weight,kg,10.62,0.0,270.58,10
2025-07-09,Seat Foam Pad,weight,kg,10.45,0.0,260.13,10
2025-07-10,Seat Foam Pad,weight,kg,9.81,0.0,250.32,10
2025-07-11,Seat Foam Pad,weight,kg,13.85,0.0,236.47,10
2025-07-12,Seat Foam Pad,weight,kg,6.3,0.0,230.17,10
2025-07-14,Seat Foam Pad,weight,kg,10.8,0.0,219.37,10
2025-07-15,Seat Foam Pad,weight,kg,13.23,0.0,206.14,10
2025-07-16,Seat Foam Pad,weight,kg,9.01,0.0,197.13,10
2025-07-17,Seat Foam Pad,weight,kg,15.56,0.0,181.57,10
2025-07-18,Seat Foam Pad,weight,kg,14.78,0.0,166.79,10
2025-07-19,Seat Foam Pad,weight,kg,6.39,0.0,160.4,10
2025-07-21,Seat Foam Pad,weight,kg,11.92,0.0,148.48,10
2025-07-22,Seat Foam Pad,weight,kg,13.44,0.0,135.04,10
2025-07-23,Seat Foam Pad,weight,kg,13.77,0.0,121.27,10
2025-07-24,Seat Foam Pad,weight,kg,12.47,0.0,108.8,10
2025-07-25,Seat Foam Pad,weight,kg,11.06,291.65,389.39,10
2025-07-26,Seat Foam Pad,weight,kg,6.45,0.0,382.94,10
2025-07-28,Seat Foam Pad,weight,kg,12.84,0.0,370.1,10
2025-07-29,Seat Foam Pad,weight,kg,10.29,0.0,359.81,10
2025-07-30,Seat Foam Pad,weight,kg,10.9,0.0,348.91,10
2025-07-31,Seat Foam Pad,weight,kg,12.48,0.0,336.43,10
2025-08-01,Seat Foam Pad,weight,kg,10.97,0.0,325.46,10
2025-08-02,Seat Foam Pad,weight,kg,6.0,0.0,319.46,10
2025-08-04,Seat Foam Pad,weight,kg,11.12,0.0,308.34,10
2025-08-05,Seat Foam Pad,weight,kg,12.64,0.0,295.7,10
2025-08-06,Seat Foam Pad,weight,kg,11.38,0.0,284.32,10
2025-08-07,Seat Foam Pad,weight,kg,13.65,0.0,270.67,10
2025-08-08,Seat Foam Pad,weight,kg,13.24,0.0,257.43,10
2025-08-09,Seat Foam Pad,weight,kg,6.32,0.0,251.11,10
2025-08-11,Seat Foam Pad,weight,kg,12.17,0.0,238.94,10
2025-08-12,Seat Foam Pad,weight,kg,12.62,0.0,226.32,10
2025-08-13,Seat Foam Pad,weight,kg,11.93,0.0,214.39,10
2025-08-14,Seat Foam Pad,weight,kg,15.16,0.0,199.23,10
2025-08-16,Seat Foam Pad,weight,kg,6.15,0.0,193.08,10
2025-08-18,Seat Foam Pad,weight,kg,13.09,0.0,179.99,10
2025-08-19,Seat Foam Pad,weight,kg,13.71,0.0,166.28,10
2025-08-20,Seat Foam Pad,weight,kg,11.03,0.0,155.25,10
2025-08-21,Seat Foam Pad,weight,kg,11.05,0.0,144.2,10
2025-08-22,Seat Foam Pad,weight,kg,16.77,0.0,127.43,10
2025-08-23,Seat Foam Pad,weight,kg,5.79,0.0,121.64,10
2025-08-25,Seat Foam Pad,weight,kg,9.54,0.0,112.1,10
2025-08-26,Seat Foam Pad,weight,kg,14.37,291.65,389.38,10
2025-08-27,Seat Foam Pad,weight,kg,16.15,0.0,373.23,10
2025-08-28,Seat Foam Pad,weight,kg,11.14,0.0,362.09,10
2025-08-29,Seat Foam Pad,weight,kg,13.3,0.0,348.79,10
2025-08-30,Seat Foam Pad,weight,kg,5.56,0.0,343.23,10
2025-09-01,Seat Foam Pad,weight,kg,15.56,0.0,327.67,10
2025-09-02,Seat Foam Pad,weight,kg,16.4,0.0,311.27,10
2025-09-03,Seat Foam Pad,weight,kg,10.33,0.0,300.94,10
2025-09-04,Seat Foam Pad,weight,kg,16.47,0.0,284.47,10
2025-09-05,Seat Foam Pad,weight,kg,13.31,0.0,271.16,10
2025-09-06,Seat Foam Pad,weight,kg,8.19,0.0,262.97,10
2025-09-08,Seat Foam Pad,weight,kg,12.48,0.0,250.49,10
2025-09-09,Seat Foam Pad,weight,kg,15.23,0.0,235.26,10
2025-09-10,Seat Foam Pad,weight,kg,14.17,0.0,221.09,10
2025-09-11,Seat Foam Pad,weight,kg,13.46,0.0,207.63,10
2025-09-12,Seat Foam Pad,weight,kg,11.2,0.0,196.43,10
2025-09-13,Seat Foam Pad,weight,kg,6.21,0.0,190.22,10
2025-09-15,Seat Foam Pad,weight,kg,11.86,0.0,178.36,10
2025-09-16,Seat Foam Pad,weight,kg,12.27,0.0,166.09,10
2025-09-17,Seat Foam Pad,weight,kg,16.48,0.0,149.61,10
2025-09-18,Seat Foam Pad,weight,kg,13.96,0.0,135.65,10
2025-09-19,Seat Foam Pad,weight,kg,15.55,0.0,120.1,10
2025-09-20,Seat Foam Pad,weight,kg,6.59,0.0,113.51,10
2025-09-22,Seat Foam Pad,weight,kg,13.67,0.0,391.49,10
2025-09-23,Seat Foam Pad,weight,kg,14.68,0.0,376.81,10
2025-09-24,Seat Foam Pad,weight,kg,15.84,0.0,360.97,10
2025-09-25,Seat Foam Pad,weight,kg,14.89,0.0,346.08,10
2025-09-26,Seat Foam Pad,weight,kg,15.23,0.0,330.85,10
2025-09-27,Seat Foam Pad,weight,kg,7.78,0.0,323.07,10
2025-09-29,Seat Foam Pad,weight,kg,13.98,0.0,309.09,10
2025-09-30,Seat Foam Pad,weight,kg,12.42,0.0,296.67,10
2025-10-01,Seat Foam Pad,weight,kg,15.23,0.0,281.44,10
2025-10-03,Seat Foam Pad,weight,kg,17.28,0.0,264.16,10
2025-10-04,Seat Foam Pad,weight,kg,8.39,0.0,255.77,10
2025-10-06,Seat Foam Pad,weight,kg,17.32,0.0,238.45,10
2025-10-07,Seat Foam Pad,weight,kg,17.79,0.0,220.66,10
2025-10-08,Seat Foam Pad,weight,kg,17.5,0.0,203.16,10
2025-10-09,Seat Foam Pad,weight,kg,19.29,0.0,183.87,10
2025-10-10,Seat Foam Pad,weight,kg,20.02,0.0,163.85,10
2025-10-11,Seat Foam Pad,weight,kg,10.25,0.0,153.6,10
2025-10-13,Seat Foam Pad,weight,kg,14.52,0.0,139.08,10
2025-10-14,Seat Foam Pad,weight,kg,16.84,0.0,122.24,10
2025-10-15,Seat Foam Pad,weight,kg,16.75,0.0,105.49,10
2025-10-16,Seat Foam Pad,weight,kg,18.38,291.65,378.76,10
2025-10-17,Seat Foam Pad,weight,kg,21.26,0.0,357.5,10
2025-10-18,Seat Foam Pad,weight,kg,8.98,0.0,348.52,10
2025-10-20,Seat Foam Pad,weight,kg,16.53,0.0,331.99,10
2025-10-21,Seat Foam Pad,weight,kg,17.74,0.0,314.25,10
2025-10-22,Seat Foam Pad,weight,kg,19.12,0.0,295.13,10
2025-10-23,Seat Foam Pad,weight,kg,16.29,0.0,278.84,10
2025-10-25,Seat Foam Pad,weight,kg,8.39,0.0,270.45,10
2025-10-27,Seat Foam Pad,weight,kg,17.89,0.0,252.56,10
2025-10-28,Seat Foam Pad,weight,kg,16.06,0.0,236.5,10
2025-10-29,Seat Foam Pad,weight,kg,20.4,0.0,216.1,10
2025-10-30,Seat Foam Pad,weight,kg,18.13,0.0,197.97,10
2025-10-31,Seat Foam Pad,weight,kg,20.81,0.0,177.16,10
2025-11-01,Seat Foam Pad,weight,kg,7.44,0.0,169.72,10
2025-11-03,Seat Foam Pad,weight,kg,17.55,0.0,152.17,10
2025-11-04,Seat Foam Pad,weight,kg,16.39,0.0,135.78,10
2025-11-05,Seat Foam Pad,weight,kg,17.69,0.0,118.09,10
2025-11-06,Seat Foam Pad,weight,kg,22.48,0.0,95.61,10
2025-11-07,Seat Foam Pad,weight,kg,19.57,291.65,367.69,10
2025-11-08,Seat Foam Pad,weight,kg,9.74,0.0,357.95,10
2025-11-10,Seat Foam Pad,weight,kg,17.9,0.0,340.05,10
2025-11-11,Seat Foam Pad,weight,kg,20.01,0.0,320.04,10
2025-11-12,Seat Foam Pad,weight,kg,18.07,0.0,301.97,10
2025-11-13,Seat Foam Pad,weight,kg,18.17,0.0,283.8,10
2025-11-14,Seat Foam Pad,weight,kg,19.43,0.0,264.37,10
2025-11-15,Seat Foam Pad,weight,kg,8.83,0.0,255.54,10
2025-11-17,Seat Foam Pad,weight,kg,18.8,0.0,236.74,10
2025-11-18,Seat Foam Pad,weight,kg,17.73,0.0,219.01,10
2025-11-19,Seat Foam Pad,weight,kg,19.85,0.0,199.16,10
2025-11-20,Seat Foam Pad,weight,kg,16.77,0.0,182.39,10
2025-11-21,Seat Foam Pad,weight,kg,18.86,0.0,163.53,10
2025-11-22,Seat Foam Pad,weight,kg,10.79,0.0,152.74,10
2025-11-24,Seat Foam Pad,weight,kg,18.16,0.0,134.58,10
2025-11-25,Seat Foam Pad,weight,kg,19.92,0.0,114.66,10
2025-11-26,Seat Foam Pad,weight,kg,20.04,291.65,386.27,10
2025-11-27,Seat Foam Pad,weight,kg,20.45,0.0,365.82,10
2025-11-28,Seat Foam Pad,weight,kg,18.4,0.0,347.42,10
2025-11-29,Seat Foam Pad,weight,kg,8.95,0.0,338.47,10
2025-12-01,Seat Foam Pad,weight,kg,18.45,0.0,320.02,10
2025-12-02,Seat Foam Pad,weight,kg,18.29,0.0,301.73,10
2025-12-03,Seat Foam Pad,weight,kg,16.93,0.0,284.8,10
2025-12-04,Seat Foam Pad,weight,kg,18.92,0.0,265.88,10
2025-12-05,Seat Foam Pad,weight,kg,17.7,0.0,248.18,10
2025-12-06,Seat Foam Pad,weight,kg,9.04,0.0,239.14,10
2025-12-08,Seat Foam Pad,weight,kg,16.22,0.0,222.92,10
2025-12-09,Seat Foam Pad,weight,kg,18.46,0.0,204.46,10
2025-12-10,Seat Foam Pad,weight,kg,16.49,0.0,187.97,10
2025-12-11,Seat Foam Pad,weight,kg,17.42,0.0,170.55,10
2025-12-12,Seat Foam Pad,weight,kg,19.31,0.0,151.24,10
2025-12-13,Seat Foam Pad,weight,kg,8.35,0.0,142.89,10
2025-12-15,Seat Foam Pad,weight,kg,17.65,0.0,125.24,10
2025-12-16,Seat Foam Pad,weight,kg,15.61,0.0,109.63,10
2025-12-17,Seat Foam Pad,weight,kg,18.01,291.65,383.27,10
2025-12-18,Seat Foam Pad,weight,kg,17.0,0.0,366.27,10
2025-12-19,Seat Foam Pad,weight,kg,21.26,0.0,345.01,10
2025-12-20,Seat Foam Pad,weight,kg,6.51,0.0,338.5,10
2025-12-22,Seat Foam Pad,weight,kg,12.6,0.0,325.9,10
2025-12-23,Seat Foam Pad,weight,kg,19.18,0.0,306.72,10
2025-12-24,Seat Foam Pad,weight,kg,18.81,0.0,287.91,10
2025-12-27,Seat Foam Pad,weight,kg,8.64,0.0,279.27,10
2025-12-29,Seat Foam Pad,weight,kg,14.43,0.0,264.84,10
2025-12-30,Seat Foam Pad,weight,kg,17.04,0.0,247.8,10
2025-12-31,Seat Foam Pad,weight,kg,22.85,0.0,224.95,10
2025-01-02,Upholstery Fabric,weight,m,32.98,0.0,567.02,10
2025-01-03,Upholstery Fabric,weight,m,29.97,0.0,537.05,10
2025-01-04,Upholstery Fabric,weight,m,13.38,0.0,523.67,10
2025-01-06,Upholstery Fabric,weight,m,26.12,0.0,497.55,10
2025-01-07,Upholstery Fabric,weight,m,28.69,0.0,468.86,10
2025-01-08,Upholstery Fabric,weight,m,31.2,0.0,437.66,10
2025-01-09,Upholstery Fabric,weight,m,20.13,0.0,417.53,10
2025-01-10,Upholstery Fabric,weight,m,21.55,0.0,395.98,10
2025-01-11,Upholstery Fabric,weight,m,14.38,0.0,381.6,10
2025-01-13,Upholstery Fabric,weight,m,26.3,0.0,355.3,10
2025-01-14,Upholstery Fabric,weight,m,29.23,0.0,326.07,10
2025-01-15,Upholstery Fabric,weight,m,31.51,0.0,294.56,10
2025-01-16,Upholstery Fabric,weight,m,24.41,0.0,270.15,10
2025-01-17,Upholstery Fabric,weight,m,26.13,0.0,244.02,10
2025-01-18,Upholstery Fabric,weight,m,15.34,0.0,228.68,10
2025-01-20,Upholstery Fabric,weight,m,29.38,0.0,199.3,10
2025-01-21,Upholstery Fabric,weight,m,28.68,0.0,170.62,10
2025-01-22,Upholstery Fabric,weight,m,27.19,486.74,630.17,10
2025-01-23,Upholstery Fabric,weight,m,28.44,0.0,601.73,10
2025-01-24,Upholstery Fabric,weight,m,26.87,0.0,574.86,10
2025-01-25,Upholstery Fabric,weight,m,13.64,0.0,561.22,10
2025-01-27,Upholstery Fabric,weight,m,32.08,0.0,529.14,10
2025-01-28,Upholstery Fabric,weight,m,23.47,0.0,505.67,10
2025-01-29,Upholstery Fabric,weight,m,24.59,0.0,481.08,10
2025-01-30,Upholstery Fabric,weight,m,29.56,0.0,451.52,10
2025-01-31,Upholstery Fabric,weight,m,23.86,0.0,427.66,10
2025-02-01,Upholstery Fabric,weight,m,12.57,0.0,415.09,10
2025-02-03,Upholstery Fabric,weight,m,22.24,0.0,392.85,10
2025-02-04,Upholstery Fabric,weight,m,25.54,0.0,367.31,10
2025-02-05,Upholstery Fabric,weight,m,29.9,0.0,337.41,10
2025-02-06,Upholstery Fabric,weight,m,30.13,0.0,307.28,10
2025-02-07,Upholstery Fabric,weight,m,28.98,0.0,278.3,10
2025-02-08,Upholstery Fabric,weight,m,11.65,0.0,266.65,10
2025-02-10,Upholstery Fabric,weight,m,26.85,0.0,239.8,10
2025-02-11,Upholstery Fabric,weight,m,23.97,0.0,215.83,10
2025-02-12,Upholstery Fabric,weight,m,25.4,0.0,190.43,10
2025-02-13,Upholstery Fabric,weight,m,30.51,486.74,646.66,10
2025-02-14,Upholstery Fabric,weight,m,26.44,0.0,620.22,10
2025-02-15,Upholstery Fabric,weight,m,12.64,0.0,607.58,10
2025-02-17,Upholstery Fabric,weight,m,25.72,0.0,581.86,10
2025-02-18,Upholstery Fabric,weight,m,28.65,0.0,553.21,10
2025-02-19,Upholstery Fabric,weight,m,25.4,0.0,527.81,10
2025-02-20,Upholstery Fabric,weight,m,27.73,0.0,500.08,10
2025-02-21,Upholstery Fabric,weight,m,27.93,0.0,472.15,10
2025-02-22,Upholstery Fabric,weight,m,13.49,0.0,458.66,10
2025-02-24,Upholstery Fabric,weight,m,26.9,0.0,431.76,10
2025-02-25,Upholstery Fabric,weight,m,28.48,0.0,403.28,10
2025-02-26,Upholstery Fabric,weight,m,27.39,0.0,375.89,10
2025-02-27,Upholstery Fabric,weight,m,24.64,0.0,351.25,10
2025-02-28,Upholstery Fabric,weight,m,25.53,0.0,325.72,10
2025-03-01,Upholstery Fabric,weight,m,12.31,0.0,313.41,10
2025-03-03,Upholstery Fabric,weight,m,26.41,0.0,287.0,10
2025-03-04,Upholstery Fabric,weight,m,29.93,0.0,257.07,10
2025-03-05,Upholstery Fabric,weight,m,27.83,0.0,229.24,10
2025-03-06,Upholstery Fabric,weight,m,25.15,0.0,204.09,10
2025-03-07,Upholstery Fabric,weight,m,30.9,0.0,173.19,10
2025-03-08,Upholstery Fabric,weight,m,14.34,486.74,645.59,10
2025-03-10,Upholstery Fabric,weight,m,26.13,0.0,619.46,10
2025-03-11,Upholstery Fabric,weight,m,29.62,0.0,589.84,10
2025-03-12,Upholstery Fabric,weight,m,22.25,0.0,567.59,10
2025-03-13,Upholstery Fabric,weight,m,30.73,0.0,536.86,10
2025-03-14,Upholstery Fabric,weight,m,23.71,0.0,513.15,10
2025-03-15,Upholstery Fabric,weight,m,12.97,0.0,500.18,10
2025-03-17,Upholstery Fabric,weight,m,22.32,0.0,477.86,10
2025-03-18,Upholstery Fabric,weight,m,27.63,0.0,450.23,10
2025-03-19,Upholstery Fabric,weight,m,27.98,0.0,422.25,10
2025-03-20,Upholstery Fabric,weight,m,21.58,0.0,400.67,10
2025-03-21,Upholstery Fabric,weight,m,26.31,0.0,374.36,10
2025-03-22,Upholstery Fabric,weight,m,11.7,0.0,362.66,10
2025-03-24,Upholstery Fabric,weight,m,29.15,0.0,333.51,10
2025-03-25,Upholstery Fabric,weight,m,22.2,0.0,311.31,10
2025-03-26,Upholstery Fabric,weight,m,32.17,0.0,279.14,10
2025-03-27,Upholstery Fabric,weight,m,26.82,0.0,252.32,10
2025-03-28,Upholstery Fabric,weight,m,23.83,0.0,228.49,10
2025-03-29,Upholstery Fabric,weight,m,12.05,0.0,216.44,10
2025-03-31,Upholstery Fabric,weight,m,31.01,0.0,185.43,10
2025-04-01,Upholstery Fabric,weight,m,25.65,486.74,646.52,10
2025-04-02,Upholstery Fabric,weight,m,23.26,0.0,623.26,10
2025-04-03,Upholstery Fabric,weight,m,23.41,0.0,599.85,10
2025-04-04,Upholstery Fabric,weight,m,26.82,0.0,573.03,10
2025-04-05,Upholstery Fabric,weight,m,11.36,0.0,561.67,10
2025-04-07,Upholstery Fabric,weight,m,21.42,0.0,540.25,10
2025-04-08,Upholstery Fabric,weight,m,24.08,0.0,516.17,10
2025-04-09,Upholstery Fabric,weight,m,28.48,0.0,487.69,10
2025-04-10,Upholstery Fabric,weight,m,21.47,0.0,466.22,10
2025-04-11,Upholstery Fabric,weight,m,26.01,0.0,440.21,10
2025-04-12,Upholstery Fabric,weight,m,13.51,0.0,426.7,10
2025-04-14,Upholstery Fabric,weight,m,22.95,0.0,403.75,10
2025-04-15,Upholstery Fabric,weight,m,23.26,0.0,380.49,10
2025-04-16,Upholstery Fabric,weight,m,26.0,0.0,354.49,10
2025-04-17,Upholstery Fabric,weight,m,22.31,0.0,332.18,10
2025-04-18,Upholstery Fabric,weight,m,31.12,0.0,301.06,10
2025-04-19,Upholstery Fabric,weight,m,10.76,0.0,290.3,10
2025-04-21,Upholstery Fabric,weight,m,24.89,0.0,265.41,10
2025-04-22,Upholstery Fabric,weight,m,28.3,0.0,237.11,10
2025-04-23,Upholstery Fabric,weight,m,22.59,0.0,214.52,10
2025-04-24,Upholstery Fabric,weight,m,22.28,0.0,192.24,10
2025-04-25,Upholstery Fabric,weight,m,21.37,486.74,657.61,10
2025-04-26,Upholstery Fabric,weight,m,11.33,0.0,646.28,10
2025-04-28,Upholstery Fabric,weight,m,22.78,0.0,623.5,10
2025-04-29,Upholstery Fabric,weight,m,25.74,0.0,597.76,10
2025-04-30,Upholstery Fabric,weight,m,23.91,0.0,573.85,10
2025-05-02,Upholstery Fabric,weight,m,23.97,0.0,549.88,10
2025-05-03,Upholstery Fabric,weight,m,12.38,0.0,537.5,10
2025-05-05,Upholstery Fabric,weight,m,18.89,0.0,518.61,10
2025-05-06,Upholstery Fabric,weight,m,26.86,0.0,491.75,10
2025-05-07,Upholstery Fabric,weight,m,20.37,0.0,471.38,10
2025-05-08,Upholstery Fabric,weight,m,18.38,0.0,453.0,10
2025-05-09,Upholstery Fabric,weight,m,23.88,0.0,429.12,10
2025-05-10,Upholstery Fabric,weight,m,11.44,0.0,417.68,10
2025-05-12,Upholstery Fabric,weight,m,20.99,0.0,396.69,10
2025-05-13,Upholstery Fabric,weight,m,21.28,0.0,375.41,10
2025-05-14,Upholstery Fabric,weight,m,26.66,0.0,348.75,10
2025-05-15,Upholstery Fabric,weight,m,23.14,0.0,325.61,10
2025-05-16,Upholstery Fabric,weight,m,22.72,0.0,302.89,10
2025-05-17,Upholstery Fabric,weight,m,11.13,0.0,291.76,10
2025-05-19,Upholstery Fabric,weight,m,18.48,0.0,273.28,10
2025-05-20,Upholstery Fabric,weight,m,22.17,0.0,251.11,10
2025-05-21,Upholstery Fabric,weight,m,21.85,0.0,229.26,10
2025-05-22,Upholstery Fabric,weight,m,24.48,0.0,204.78,10
2025-05-23,Upholstery Fabric,weight,m,22.87,0.0,181.91,10
2025-05-24,Upholstery Fabric,weight,m,13.77,486.74,654.88,10
2025-05-26,Upholstery Fabric,weight,m,24.4,0.0,630.48,10
2025-05-27,Upholstery Fabric,weight,m,21.82,0.0,608.66,10
2025-05-28,Upholstery Fabric,weight,m,23.01,0.0,585.65,10
2025-05-29,Upholstery Fabric,weight,m,20.22,0.0,565.43,10
2025-05-30,Upholstery Fabric,weight,m,22.86,0.0,542.57,10
2025-05-31,Upholstery Fabric,weight,m,13.8,0.0,528.77,10
2025-06-02,Upholstery Fabric,weight,m,21.65,0.0,507.12,10
2025-06-03,Upholstery Fabric,weight,m,20.33,0.0,486.79,10
2025-06-04,Upholstery Fabric,weight,m,25.87,0.0,460.92,10
2025-06-05,Upholstery Fabric,weight,m,16.33,0.0,444.59,10
2025-06-06,Upholstery Fabric,weight,m,19.45,0.0,425.14,10
2025-06-07,Upholstery Fabric,weight,m,10.42,0.0,414.72,10
2025-06-09,Upholstery Fabric,weight,m,17.05,0.0,397.67,10
2025-06-10,Upholstery Fabric,weight,m,24.76,0.0,372.91,10
2025-06-11,Upholstery Fabric,weight,m,23.18,0.0,349.73,10
2025-06-12,Upholstery Fabric,weight,m,19.21,0.0,330.52,10
2025-06-13,Upholstery Fabric,weight,m,20.74,0.0,309.78,10
2025-06-14,Upholstery Fabric,weight,m,10.88,0.0,298.9,10
2025-06-16,Upholstery Fabric,weight,m,24.04,0.0,274.86,10
2025-06-17,Upholstery Fabric,weight,m,21.73,0.0,253.13,10
2025-06-18,Upholstery Fabric,weight,m,20.63,0.0,232.5,10
2025-06-19,Upholstery Fabric,weight,m,27.02,0.0,205.48,10
2025-06-20,Upholstery Fabric,weight,m,20.31,0.0,185.17,10
2025-06-21,Upholstery Fabric,weight,m,10.07,486.74,661.84,10
2025-06-23,Upholstery Fabric,weight,m,21.82,0.0,640.02,10
2025-06-24,Upholstery Fabric,weight,m,21.91,0.0,618.11,10
2025-06-25,Upholstery Fabric,weight,m,22.96,0.0,595.15,10
2025-06-26,Upholstery Fabric,weight,m,19.9,0.0,575.25,10
2025-06-27,Upholstery Fabric,weight,m,23.93,0.0,551.32,10
